Source_idx,Smiles,target_idx,similarity_score,reference_compound_name
107778,CS(=O)CCCCCCCCN,0,0.6580607096354166,CS(=O)CCCCN=C=S
198440,CS(=O)CCCCCCCN,0,0.6580607096354166,CS(=O)CCCCN=C=S
119112,CS(=O)CCCCCCCC#N,0,0.6613362630208334,CS(=O)CCCCN=C=S
163990,CS(=O)CCCCCCCCC#N,0,0.6613362630208334,CS(=O)CCCCN=C=S
64916,CS(=O)CCCCCCC#N,0,0.6613362630208334,CS(=O)CCCCN=C=S
19479,CCCCCCCCS(C)=O,0,0.6666056315104166,CS(=O)CCCCN=C=S
192476,S=C=NCCCCSSCCCCN=C=S,0,0.6781412760416666,CS(=O)CCCCN=C=S
100338,CSCCCCCCCN=C=S,0,0.6801350911458334,CS(=O)CCCCN=C=S
163966,CSCCCCCCN=C=S,0,0.6801350911458334,CS(=O)CCCCN=C=S
138331,CSCCCCCCCCN=C=S,0,0.6801350911458334,CS(=O)CCCCN=C=S
252697,CS(=O)(=O)CCCCCCN=C=S,0,0.6901041666666666,CS(=O)CCCCN=C=S
156910,CS(=O)(=O)CCCCN=C=S,0,0.6989339192708334,CS(=O)CCCCN=C=S
179307,CS(=O)CCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
124920,CS(=O)CCCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
27565,CS(=O)CCCCCCCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
109367,CS(=O)CCCCCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
97118,CS(=O)CCCCCCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
243583,CS(=O)CCCCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
243583,CS(=O)CCCCCCCN=C=S,0,0.9757893880208334,CS(=O)CCCCN=C=S
67375,COc1ccc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O)cc1OC,1,0.6866861979166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
132752,CC(C)(O)CCc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,1,0.6875406901041666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
50468,O=c1c(OS(=O)(=O)O)c(-c2ccc(OS(=O)(=O)O)c(O)c2)oc2cc(O)cc(O)c12,1,0.6875406901041666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
169963,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(OS(=O)(=O)O)c2)oc2cc(O)cc(O)c12,1,0.6875406901041666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
41586,COc1ccc(-c2oc3cc(OC(C)=O)c(OC)c(OC(C)=O)c3c(=O)c2OC)cc1,1,0.6875406901041666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
125737,CC(C)=CCc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,1,0.6875406901041666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
245523,COc1cc(O)c(-c2oc3cc(O)cc(O)c3c(=O)c2CC=C(C)C)cc1O,1,0.6882527669270834,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
94890,COc1c(OS(=O)(=O)O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,1,0.6882527669270834,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
156653,COc1cc(O)c2c(=O)c(CC=C(C)C)c(-c3ccc(O)cc3O)oc2c1,1,0.6882527669270834,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
167776,COc1ccc(-c2oc3cc4c(c(O)c3c(=O)c2O)OCO4)cc1O,1,0.6882527669270834,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
71274,Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12,1,0.6888224283854166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
155112,COc1ccc(-c2oc3c4c(cc(OC)c3c(=O)c2O)OC(C)(C)C=C4)cc1,1,0.6888224283854166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
180117,COc1c(-c2ccc(O)c(O)c2CC=C(C)C)oc2cc(O)cc(O)c2c1=O,1,0.6888224283854166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
64599,O=c1c2c(O)cccc2oc2cc(O)cc(O)c12,1,0.6888224283854166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
243409,Cc1cc(O)c2c(=O)c3c(O)cc(O)cc3oc2c1,1,0.6888224283854166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
86637,O=c1c2c(O)cc(O)cc2oc2cc(O)c(O)c(O)c12,1,0.6888224283854166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
241775,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,1,0.6895345052083334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
183683,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,1,0.6895345052083334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
168812,COc1ccc(-c2oc3cc(OC4OC(C)C(O)C(O)C4O)c(O)cc3c(=O)c2O)cc1,1,0.6895345052083334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
176859,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,1,0.6895345052083334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
114030,COc1cc(-c2oc3cc(C4OC(C)C(O)C(O)C4O)cc(O)c3c(=O)c2O)ccc1O,1,0.6895345052083334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
136680,Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,1,0.6896769205729166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
122111,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)oc2c1,1,0.6901041666666666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
243414,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)c(CC=C(C)CCC=C(C)C)c1O,1,0.6901041666666666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
77812,Cc1ccc(-c2oc3c(O)c(O)cc(O)c3c(=O)c2O)cc1,1,0.6905314127604166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
173509,O=c1c(-c2ccc(O)c(O)c2)c(O)oc2cc(O)cc(O)c12,1,0.6905314127604166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
46740,COc1cc(O)c2c(=O)c3c(OC)ccc(O)c3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
139624,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)c(OC)c(=O)c2c1O,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
119729,COc1cc(O)c2c(=O)c3c(O)ccc(OC)c3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
226372,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
65420,COc1cc(O)c2c(=O)c3cccc(O)c3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
177598,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(O)c3o2)cc1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
68207,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
125597,COc1cc(O)c2c(=O)c3c(O)c(OC)cc(OC)c3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
63181,COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)cc(OC)c1O,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
160559,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
150055,COc1cc(O)c2c(=O)c3cc(O)cc(OC)c3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
112910,COc1ccc(-c2oc3c(OC)c(O)ccc3c(=O)c2OC)cc1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
149871,COc1cc(O)c2c(=O)c3c(O)c(OC)c(O)c(OC)c3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
26161,COc1cc(O)c2c(=O)c3c(O)c(OC)c(OC)cc3oc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
151146,COc1ccc(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC)cc1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
166435,COc1cc(OC)c2oc3cc(O)cc(O)c3c(=O)c2c1OC,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
785993,COc1ccc(-c2c(O)c3ccc(O)cc3oc2=O)cc1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
120929,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,1,0.6912434895833334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
182543,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
61748,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)ccc1O,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
153533,COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1C,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
24773,COc1ccc2c(=O)c(O)c(-c3cc(OC)c(OC)c(OC)c3)oc2c1,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
170882,COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1OC,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
104855,COc1cc(-c2oc3cc(O)cc(OC)c3c(=O)c2OC)cc(O)c1O,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
78903,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OS(=O)(=O)O)c(O)c(O)c12,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
242988,COc1ccc(Oc2cc(=O)c3c(O)cc(O)cc3o2)cc1O,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
46943,COc1ccc(Oc2oc3cc(O)cc(OC)c3c(=O)c2OC)cc1,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
51588,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1O,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
708013,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
244840,COc1cc(O)c2c(=O)c(OC)c(-c3cc(OC)c(OC)cc3OC)oc2c1,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
81385,COc1ccc(-c2oc3cc(O)cc(OC)c3c(=O)c2OC)cc1OC,1,0.6918131510416666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
54324,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,1,0.6923828125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
104669,O=C(C=Cc1ccc(O)cc1)Oc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,1,0.6929524739583334,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
150873,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1Oc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
80704,CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
135362,COc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(OCC=C(C)C)cc3)oc12,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
56738,COc1cc(O)c(CC=C(C)C)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)c1,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
201147,COc1ccc(-c2oc3cc(OC)c(CC=C(C)C)c(O)c3c(=O)c2O)cc1O,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
96035,CC1OC(Oc2cc(O)cc3oc(-c4ccc(O)cc4)c(O)c(=O)c23)C(O)C(O)C1O,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
200640,COc1cc(O)c2c(=O)c(OS(=O)(=O)O)c(-c3ccc(OC)c(OS(=O)(=O)O)c3)oc2c1,1,0.6935221354166666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
38641,CC(C)Cc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(Cc2cccc(O)c2)c1O,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
79653,COc1cc(O)c2c(=O)c(OC3OC(C)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc2c1,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
54827,COc1c(-c2ccc(O)c(CCC(C)CO)c2)oc2cc(O)cc(O)c2c1=O,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
156145,COc1ccc(-c2oc3cc(O)c4c(=O)c(-c5ccc(OC)cc5)coc4c3c2CC(=O)O)cc1,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
244648,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)ccc1OCC=C(C)C,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
225909,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(OC)ccc4-c4cc(=O)c5c(O)cc(O)cc5o4)c3o2)cc1,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
65357,COc1cc(O)c2c(=O)c(OC3OCC(O)C(O)C3O)c(-c3ccc(O)cc3)oc2c1,1,0.6939493815104166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
240792,COc1ccc(-c2oc3cc(O)c4c(=O)c(-c5ccc(O)cc5)coc4c3c2CC(=O)O)cc1,1,0.6943766276041666,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
239845,COC(=O)Cc1c(-c2ccc3cc(OC)ccc3c2)oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c12,1,0.6948038736979166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
140691,COc1cc(O)c2c(=O)c3cc(O)c(O)cc3oc2c1,1,0.69622802734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
212319,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,1,0.69622802734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
69710,Cc1cc(O)c(O)c2oc3cc(O)cc(O)c3c(=O)c12,1,0.69622802734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
169583,COc1c(O)cc2c(=O)c3c(O)cc(O)cc3oc2c1OC,1,0.6966552734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
245390,COc1c(-c2ccc(O)cc2)oc2cc(O)c(O)cc2c1=O,1,0.6966552734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
179888,COc1cc(O)c2c(=O)c3c(C)cc(O)c(O)c3oc2c1,1,0.6966552734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
149250,COc1cc(O)c2c(=O)c3c(OC)ccc(OC)c3oc2c1,1,0.6966552734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
143718,Cc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,1,0.6966552734375,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
785988,COc1ccc(-c2coc3cc(O)cc(C)c3c2=O)cc1,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
174048,COc1cc2c(=O)c3c(O)cc(O)cc3oc2c(OC)c1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
230548,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
31268,COc1ccc(-c2oc3c(O)c(O)cc(O)c3c(=O)c2O)cc1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
237591,COc1cc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2O)cc(O)c1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
68978,COc1ccc2c(=O)c(OC)c(-c3cc(O)c(O)c(O)c3)oc2c1,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
83142,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2O)cc(O)c1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
41364,COc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
77159,COc1c(OC)c(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
115958,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
162079,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
41697,COc1cc(O)c2c(C=O)c(-c3ccc(O)cc3O)oc2c1,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
160848,COc1ccc(-c2oc3c(O)c(OC)cc(O)c3c(=O)c2O)cc1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
107821,COc1ccc2c(=O)c3c(O)cc(O)cc3oc2c1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
180835,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
130449,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
492,COc1ccc(-c2oc3c(O)c(OC)cc(O)c3c(=O)c2O)cc1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
91095,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
156633,COC(=O)c1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
42144,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(OC)c1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
160108,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
915994,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
154515,COc1cc(-c2oc3c(O)c(O)cc(O)c3c(=O)c2O)ccc1O,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
168655,COc1cc2c(=O)c3c(O)cc(O)cc3oc2c(O)c1OC,1,0.69708251953125,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
221865,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2O)cc1C,1,0.697509765625,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
65634,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,0.697509765625,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
173875,COc1ccc2c(oc3oc4cc(O)cc(O)c4c(=O)c32)c1O,1,0.697509765625,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
54320,COC(=O)c1cc(O)cc2oc(-c3ccc(OC)cc3)cc(=O)c12,1,0.697509765625,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
80033,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1Oc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
223972,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1Oc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
123915,CC(C)C(=O)Oc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
126559,COc1cc(O)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1OC(C)=O,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
168375,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1OC(C)=O,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
120933,COc1c(O)cc2oc(-c3ccc4c(c3)OCO4)c(O)c(=O)c2c1OC,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
32136,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(OCc3cccc(O)c3)c12,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
708014,COc1ccc(-c2c(C(F)(F)F)oc3cc(O)cc(O)c3c2=O)cc1OC,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
77234,COc1ccc(-c2c(C(F)(F)F)oc3cc(O)cc(O)c3c2=O)cc1OC,1,0.69793701171875,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
196544,COc1cc(O)c2c(=O)c(OS(=O)(=O)O)c(-c3ccc(O)c(OC)c3)oc2c1,1,0.6982218424479166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
243223,COc1cc(O)c2c(=O)c(OS(=O)(=O)O)c(-c3ccc(O)c(OS(=O)(=O)O)c3)oc2c1,1,0.6982218424479166,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
